sample	ID	type	field	Parcelle	local	quadrats	code	Espece	Abond.per
5167	3AC	conventional	3	P	Bsh	Q7	3ACconventional3Bsh	Teucrium scorodonia	5
5834	3AC	conventional	3	P	Bsh	Q8	3ACconventional3Bsh	Teucrium scorodonia	3
5180	4AC	conventional	4	P	Bsh	Q7	4ACconventional4Bsh	Teucrium scorodonia	10
5850	4AC	conventional	4	P	Bsh	Q8	4ACconventional4Bsh	Teucrium scorodonia	2
6523	4AC	conventional	4	P	Bsh	Q9	4ACconventional4Bsh	Teucrium scorodonia	10
2159	11ABM	organic	11	M	Bh	Q2	11ABMorganic11Bh	Teucrium scorodonia	7
5580	11ABM	organic	11	M	Bh	Q7	11ABMorganic11Bh	Teucrium scorodonia	3
1461	12ABP	organic	12	P	Bh	Q10	12ABPorganic12Bh	Teucrium scorodonia	10
3552	12ABP	organic	12	P	Bh	Q4	12ABPorganic12Bh	Teucrium scorodonia	3
4931	12ABP	organic	12	P	Bh	Q6	12ABPorganic12Bh	Teucrium scorodonia	30
6279	12ABP	organic	12	P	Bh	Q8	12ABPorganic12Bh	Teucrium scorodonia	5
6975	12ABP	organic	12	P	Bh	Q9	12ABPorganic12Bh	Teucrium scorodonia	25
2209	14ABP	organic	14	P	Bh	Q2	14ABPorganic14Bh	Teucrium scorodonia	3
4970	14ABP	organic	14	P	Bh	Q6	14ABPorganic14Bh	Teucrium scorodonia	2
5635	14ABP	organic	14	P	Bh	Q7	14ABPorganic14Bh	Teucrium scorodonia	20
840	16ABM	organic	16	M	Bh	Q1	16ABMorganic16Bh	Teucrium scorodonia	3
1556	16ABM	organic	16	M	Bh	Q10	16ABMorganic16Bh	Teucrium scorodonia	2
5023	16ABM	organic	16	M	Bh	Q6	16ABMorganic16Bh	Teucrium scorodonia	2
5676	16ABM	organic	16	M	Bh	Q7	16ABMorganic16Bh	Teucrium scorodonia	1
7058	16ABM	organic	16	M	Bh	Q9	16ABMorganic16Bh	Teucrium scorodonia	5
3659	18ABP	organic	18	P	Bh	Q4	18ABPorganic18Bh	Teucrium scorodonia	3
4379	18ABP	organic	18	P	Bh	Q5	18ABPorganic18Bh	Teucrium scorodonia	2
895	19ABP	organic	19	P	Bh	Q1	19ABPorganic19Bh	Teucrium scorodonia	2
1609	19ABP	organic	19	P	Bh	Q10	19ABPorganic19Bh	Teucrium scorodonia	1
2303	19ABP	organic	19	P	Bh	Q2	19ABPorganic19Bh	Teucrium scorodonia	2
2989	19ABP	organic	19	P	Bh	Q3	19ABPorganic19Bh	Teucrium scorodonia	2
3687	19ABP	organic	19	P	Bh	Q4	19ABPorganic19Bh	Teucrium scorodonia	5
4399	19ABP	organic	19	P	Bh	Q5	19ABPorganic19Bh	Teucrium scorodonia	2
5078	19ABP	organic	19	P	Bh	Q6	19ABPorganic19Bh	Teucrium scorodonia	3
5736	19ABP	organic	19	P	Bh	Q7	19ABPorganic19Bh	Teucrium scorodonia	3
6407	19ABP	organic	19	P	Bh	Q8	19ABPorganic19Bh	Teucrium scorodonia	2
7110	19ABP	organic	19	P	Bh	Q9	19ABPorganic19Bh	Teucrium scorodonia	2
2347	22ABM	organic	22	M	Bh	Q2	22ABMorganic22Bh	Teucrium scorodonia	10
3551	12ABP	organic	12	P	Bsh	Q4	12ABPorganic12Bsh	Teucrium scorodonia	10
4253	12ABP	organic	12	P	Bsh	Q5	12ABPorganic12Bsh	Teucrium scorodonia	5
5634	14ABP	organic	14	P	Bsh	Q7	14ABPorganic14Bsh	Teucrium scorodonia	5
6105	2ABP	organic	2	P	Bsh	Q8	2ABPorganic2Bsh	Teucrium scorodonia	3
1300	3ABP	organic	3	P	Bsh	Q10	3ABPorganic3Bsh	Teucrium scorodonia	2
2034	3ABP	organic	3	P	Bsh	Q2	3ABPorganic3Bsh	Teucrium scorodonia	1
2717	3ABP	organic	3	P	Bsh	Q3	3ABPorganic3Bsh	Teucrium scorodonia	5
4799	3ABP	organic	3	P	Bsh	Q6	3ABPorganic3Bsh	Teucrium scorodonia	1
5458	3ABP	organic	3	P	Bsh	Q7	3ABPorganic3Bsh	Teucrium scorodonia	5
6823	3ABP	organic	3	P	Bsh	Q9	3ABPorganic3Bsh	Teucrium scorodonia	5
65	9ABP	organic	9	P	Bh	ARBO	9ABPorganic9Bh	Tilia sp.	20
3352	1ABP	organic	1	P	Bh	Q4	1ABPorganic1Bh	Torilis japonica	1
2228	15ABM1	organic	15	M	Bh	Q2	15ABM1organic15Bh	Trifolium campestre	2
3725	22ABM	organic	22	M	Bh	Q4	22ABMorganic22Bh	Trifolium campestre	0.5
4196	9ABP	organic	9	P	Bsh	Q5	9ABPorganic9Bsh	Trifolium campestre	2
6232	9ABP	organic	9	P	Bsh	Q8	9ABPorganic9Bsh	Trifolium campestre	1
6610	10AC	conventional	10	P	Bsh	Q9	10ACconventional10Bsh	Trifolium dubium	1
3024	22ABM	organic	22	M	Bsh	Q3	22ABMorganic22Bsh	Trifolium montanum	1
5775	22ABM	organic	22	M	Bsh	Q7	22ABMorganic22Bsh	Trifolium montanum	1
2608	18AC	conventional	18	P	Bsh	Q3	18ACconventional18Bsh	Trifolium pratense	3
4167	8ABP	organic	8	P	Bh	Q5	8ABPorganic8Bh	Trifolium pratense	3
2304	19ABP	organic	19	P	Bsh	Q2	19ABPorganic19Bsh	Trifolium pratense	5
6408	19ABP	organic	19	P	Bsh	Q8	19ABPorganic19Bsh	Trifolium pratense	5
6427	21ABP	organic	21	P	Bsh	Q8	21ABPorganic21Bsh	Trifolium pratense	2
2084	6ABP	organic	6	P	Bsh	Q2	6ABPorganic6Bsh	Trifolium pratense	5
4220	10ABM	organic	10	M	Bh	Q5	10ABMorganic10Bh	Trifolium repens	1
4905	10ABM	organic	10	M	Bh	Q6	10ABMorganic10Bh	Trifolium repens	1
5567	10ABM	organic	10	M	Bh	Q7	10ABMorganic10Bh	Trifolium repens	1
2867	12ABP	organic	12	P	Bh	Q3	12ABPorganic12Bh	Trifolium repens	20
3553	12ABP	organic	12	P	Bh	Q4	12ABPorganic12Bh	Trifolium repens	2
2991	19ABP	organic	19	P	Bh	Q3	19ABPorganic19Bh	Trifolium repens	2
3689	19ABP	organic	19	P	Bh	Q4	19ABPorganic19Bh	Trifolium repens	1
3353	1ABP	organic	1	P	Bh	Q4	1ABPorganic1Bh	Trifolium repens	3
4043	1ABP	organic	1	P	Bh	Q5	1ABPorganic1Bh	Trifolium repens	1
1301	3ABP	organic	3	P	Bh	Q10	3ABPorganic3Bh	Trifolium repens	3
3411	3ABP	organic	3	P	Bh	Q4	3ABPorganic3Bh	Trifolium repens	1
6130	3ABP	organic	3	P	Bh	Q8	3ABPorganic3Bh	Trifolium repens	3
4886	9ABP	organic	9	P	Bh	Q6	9ABPorganic9Bh	Trifolium repens	1
5550	9ABP	organic	9	P	Bh	Q7	9ABPorganic9Bh	Trifolium repens	1
742	11ABM	organic	11	M	Bsh	Q1	11ABMorganic11Bsh	Trifolium repens	30
1438	11ABM	organic	11	M	Bsh	Q10	11ABMorganic11Bsh	Trifolium repens	25
2160	11ABM	organic	11	M	Bsh	Q2	11ABMorganic11Bsh	Trifolium repens	5
2851	11ABM	organic	11	M	Bsh	Q3	11ABMorganic11Bsh	Trifolium repens	3
3533	11ABM	organic	11	M	Bsh	Q4	11ABMorganic11Bsh	Trifolium repens	20
4238	11ABM	organic	11	M	Bsh	Q5	11ABMorganic11Bsh	Trifolium repens	10
5581	11ABM	organic	11	M	Bsh	Q7	11ABMorganic11Bsh	Trifolium repens	5
6265	11ABM	organic	11	M	Bsh	Q8	11ABMorganic11Bsh	Trifolium repens	5
6956	11ABM	organic	11	M	Bsh	Q9	11ABMorganic11Bsh	Trifolium repens	30
6315	14ABP	organic	14	P	Bsh	Q8	14ABPorganic14Bsh	Trifolium repens	0.5
872	18ABP	organic	18	P	Bsh	Q1	18ABPorganic18Bsh	Trifolium repens	2
6377	18ABP	organic	18	P	Bsh	Q8	18ABPorganic18Bsh	Trifolium repens	2
7079	18ABP	organic	18	P	Bsh	Q9	18ABPorganic18Bsh	Trifolium repens	10
896	19ABP	organic	19	P	Bsh	Q1	19ABPorganic19Bsh	Trifolium repens	2
2305	19ABP	organic	19	P	Bsh	Q2	19ABPorganic19Bsh	Trifolium repens	2
2990	19ABP	organic	19	P	Bsh	Q3	19ABPorganic19Bsh	Trifolium repens	30
3688	19ABP	organic	19	P	Bsh	Q4	19ABPorganic19Bsh	Trifolium repens	20
4400	19ABP	organic	19	P	Bsh	Q5	19ABPorganic19Bsh	Trifolium repens	20
5079	19ABP	organic	19	P	Bsh	Q6	19ABPorganic19Bsh	Trifolium repens	5
5737	19ABP	organic	19	P	Bsh	Q7	19ABPorganic19Bsh	Trifolium repens	20
938	22ABM	organic	22	M	Bsh	Q1	22ABMorganic22Bsh	Trifolium repens	5
2348	22ABM	organic	22	M	Bsh	Q2	22ABMorganic22Bsh	Trifolium repens	5
3025	22ABM	organic	22	M	Bsh	Q3	22ABMorganic22Bsh	Trifolium repens	30
3726	22ABM	organic	22	M	Bsh	Q4	22ABMorganic22Bsh	Trifolium repens	50
4438	22ABM	organic	22	M	Bsh	Q5	22ABMorganic22Bsh	Trifolium repens	30
5115	22ABM	organic	22	M	Bsh	Q6	22ABMorganic22Bsh	Trifolium repens	5
5776	22ABM	organic	22	M	Bsh	Q7	22ABMorganic22Bsh	Trifolium repens	10
2035	3ABP	organic	3	P	Bsh	Q2	3ABPorganic3Bsh	Trifolium repens	0.5
4098	3ABP	organic	3	P	Bsh	Q5	3ABPorganic3Bsh	Trifolium repens	2
5459	3ABP	organic	3	P	Bsh	Q7	3ABPorganic3Bsh	Trifolium repens	0.5
1357	6ABP	organic	6	P	Bsh	Q10	6ABPorganic6Bsh	Trifolium repens	2
2767	6ABP	organic	6	P	Bsh	Q3	6ABPorganic6Bsh	Trifolium repens	7
3457	6ABP	organic	6	P	Bsh	Q4	6ABPorganic6Bsh	Trifolium repens	10
4143	6ABP	organic	6	P	Bsh	Q5	6ABPorganic6Bsh	Trifolium repens	20
5498	6ABP	organic	6	P	Bsh	Q7	6ABPorganic6Bsh	Trifolium repens	7
6871	6ABP	organic	6	P	Bsh	Q9	6ABPorganic6Bsh	Trifolium repens	3
1405	9ABP	organic	9	P	Bsh	Q10	9ABPorganic9Bsh	Trifolium repens	1
3500	9ABP	organic	9	P	Bsh	Q4	9ABPorganic9Bsh	Trifolium repens	2
4197	9ABP	organic	9	P	Bsh	Q5	9ABPorganic9Bsh	Trifolium repens	1
4885	9ABP	organic	9	P	Bsh	Q6	9ABPorganic9Bsh	Trifolium repens	3
5549	9ABP	organic	9	P	Bsh	Q7	9ABPorganic9Bsh	Trifolium repens	3
6233	9ABP	organic	9	P	Bsh	Q8	9ABPorganic9Bsh	Trifolium repens	2
3799	4AC	conventional	4	P	Bh	Q5	4ACconventional4Bh	Tripleurospermun inodorum	5
4513	4AC	conventional	4	P	Bh	Q6	4ACconventional4Bh	Tripleurospermun inodorum	2
267	1AC	conventional	1	P	Bsh	Q1	1ACconventional1Bsh	Tripleurospermun inodorum	1
4460	1AC	conventional	1	P	Bsh	Q6	1ACconventional1Bsh	Tripleurospermun inodorum	0.5
5132	1AC	conventional	1	P	Bsh	Q7	1ACconventional1Bsh	Tripleurospermun inodorum	1
2652	22AC	conventional	22	P	Bsh	Q3	22ACconventional22Bsh	Tripleurospermun inodorum	1
5817	2AC	conventional	2	P	Bsh	Q8	2ACconventional2Bsh	Tripleurospermun inodorum	10
6493	2AC	conventional	2	P	Bsh	Q9	2ACconventional2Bsh	Tripleurospermun inodorum	20
3101	4AC	conventional	4	P	Bsh	Q4	4ACconventional4Bsh	Tripleurospermun inodorum	3
4514	4AC	conventional	4	P	Bsh	Q6	4ACconventional4Bsh	Tripleurospermun inodorum	3
729	10ABM	organic	10	M	Bh	Q1	10ABMorganic10Bh	Tripleurospermun inodorum	7
2148	10ABM	organic	10	M	Bh	Q2	10ABMorganic10Bh	Tripleurospermun inodorum	7
2835	10ABM	organic	10	M	Bh	Q3	10ABMorganic10Bh	Tripleurospermun inodorum	7
3520	10ABM	organic	10	M	Bh	Q4	10ABMorganic10Bh	Tripleurospermun inodorum	25
5568	10ABM	organic	10	M	Bh	Q7	10ABMorganic10Bh	Tripleurospermun inodorum	2
6247	10ABM	organic	10	M	Bh	Q8	10ABMorganic10Bh	Tripleurospermun inodorum	2
6938	10ABM	organic	10	M	Bh	Q9	10ABMorganic10Bh	Tripleurospermun inodorum	5
744	11ABM	organic	11	M	Bh	Q1	11ABMorganic11Bh	Tripleurospermun inodorum	3
2230	15ABM1	organic	15	M	Bh	Q2	15ABM1organic15Bh	Tripleurospermun inodorum	5
4999	15ABM1	organic	15	M	Bh	Q6	15ABM1organic15Bh	Tripleurospermun inodorum	2
2252	16ABM	organic	16	M	Bh	Q2	16ABMorganic16Bh	Tripleurospermun inodorum	2
4440	22ABM	organic	22	M	Bh	Q5	22ABMorganic22Bh	Tripleurospermun inodorum	2
5117	22ABM	organic	22	M	Bh	Q6	22ABMorganic22Bh	Tripleurospermun inodorum	5
1303	3ABP	organic	3	P	Bh	Q10	3ABPorganic3Bh	Tripleurospermun inodorum	5
5473	4ABP	organic	4	P	Bh	Q7	4ABPorganic4Bh	Tripleurospermun inodorum	2
6149	4ABP	organic	4	P	Bh	Q8	4ABPorganic4Bh	Tripleurospermun inodorum	3
6843	4ABP	organic	4	P	Bh	Q9	4ABPorganic4Bh	Tripleurospermun inodorum	10
656	5ABP	organic	5	P	Bh	Q1	5ABPorganic5Bh	Tripleurospermun inodorum	2
1346	5ABP	organic	5	P	Bh	Q10	5ABPorganic5Bh	Tripleurospermun inodorum	3
5492	5ABP	organic	5	P	Bh	Q7	5ABPorganic5Bh	Tripleurospermun inodorum	5
4168	8ABP	organic	8	P	Bh	Q5	8ABPorganic8Bh	Tripleurospermun inodorum	2
4860	8ABP	organic	8	P	Bh	Q6	8ABPorganic8Bh	Tripleurospermun inodorum	3
5524	8ABP	organic	8	P	Bh	Q7	8ABPorganic8Bh	Tripleurospermun inodorum	1
1424	10ABM	organic	10	M	Bsh	Q10	10ABMorganic10Bsh	Tripleurospermun inodorum	1
4221	10ABM	organic	10	M	Bsh	Q5	10ABMorganic10Bsh	Tripleurospermun inodorum	5
4906	10ABM	organic	10	M	Bsh	Q6	10ABMorganic10Bsh	Tripleurospermun inodorum	20
6246	10ABM	organic	10	M	Bsh	Q8	10ABMorganic10Bsh	Tripleurospermun inodorum	10
6937	10ABM	organic	10	M	Bsh	Q9	10ABMorganic10Bsh	Tripleurospermun inodorum	2
743	11ABM	organic	11	M	Bsh	Q1	11ABMorganic11Bsh	Tripleurospermun inodorum	5
1439	11ABM	organic	11	M	Bsh	Q10	11ABMorganic11Bsh	Tripleurospermun inodorum	2
2161	11ABM	organic	11	M	Bsh	Q2	11ABMorganic11Bsh	Tripleurospermun inodorum	2
4239	11ABM	organic	11	M	Bsh	Q5	11ABMorganic11Bsh	Tripleurospermun inodorum	5
6266	11ABM	organic	11	M	Bsh	Q8	11ABMorganic11Bsh	Tripleurospermun inodorum	5
6957	11ABM	organic	11	M	Bsh	Q9	11ABMorganic11Bsh	Tripleurospermun inodorum	5
1462	12ABP	organic	12	P	Bsh	Q10	12ABPorganic12Bsh	Tripleurospermun inodorum	10
6280	12ABP	organic	12	P	Bsh	Q8	12ABPorganic12Bsh	Tripleurospermun inodorum	3
6976	12ABP	organic	12	P	Bsh	Q9	12ABPorganic12Bsh	Tripleurospermun inodorum	2
4971	14ABP	organic	14	P	Bsh	Q6	14ABPorganic14Bsh	Tripleurospermun inodorum	5
1536	15ABM1	organic	15	M	Bsh	Q10	15ABM1organic15Bsh	Tripleurospermun inodorum	2
2229	15ABM1	organic	15	M	Bsh	Q2	15ABM1organic15Bsh	Tripleurospermun inodorum	20
2916	15ABM1	organic	15	M	Bsh	Q3	15ABM1organic15Bsh	Tripleurospermun inodorum	5
3603	15ABM1	organic	15	M	Bsh	Q4	15ABM1organic15Bsh	Tripleurospermun inodorum	2
4998	15ABM1	organic	15	M	Bsh	Q6	15ABM1organic15Bsh	Tripleurospermun inodorum	30
1581	18ABP	organic	18	P	Bsh	Q10	18ABPorganic18Bsh	Tripleurospermun inodorum	2
897	19ABP	organic	19	P	Bsh	Q1	19ABPorganic19Bsh	Tripleurospermun inodorum	3
911	21ABP	organic	21	P	Bsh	Q1	21ABPorganic21Bsh	Tripleurospermun inodorum	30
3004	21ABP	organic	21	P	Bsh	Q3	21ABPorganic21Bsh	Tripleurospermun inodorum	10
939	22ABM	organic	22	M	Bsh	Q1	22ABMorganic22Bsh	Tripleurospermun inodorum	20
1650	22ABM	organic	22	M	Bsh	Q10	22ABMorganic22Bsh	Tripleurospermun inodorum	25
2349	22ABM	organic	22	M	Bsh	Q2	22ABMorganic22Bsh	Tripleurospermun inodorum	20
3026	22ABM	organic	22	M	Bsh	Q3	22ABMorganic22Bsh	Tripleurospermun inodorum	25
3727	22ABM	organic	22	M	Bsh	Q4	22ABMorganic22Bsh	Tripleurospermun inodorum	10
4439	22ABM	organic	22	M	Bsh	Q5	22ABMorganic22Bsh	Tripleurospermun inodorum	5
5116	22ABM	organic	22	M	Bsh	Q6	22ABMorganic22Bsh	Tripleurospermun inodorum	25
5777	22ABM	organic	22	M	Bsh	Q7	22ABMorganic22Bsh	Tripleurospermun inodorum	5
6449	22ABM	organic	22	M	Bsh	Q8	22ABMorganic22Bsh	Tripleurospermun inodorum	10
7147	22ABM	organic	22	M	Bsh	Q9	22ABMorganic22Bsh	Tripleurospermun inodorum	3
2693	2ABP	organic	2	P	Bsh	Q3	2ABPorganic2Bsh	Tripleurospermun inodorum	0.5
3384	2ABP	organic	2	P	Bsh	Q4	2ABPorganic2Bsh	Tripleurospermun inodorum	3
620	3ABP	organic	3	P	Bsh	Q1	3ABPorganic3Bsh	Tripleurospermun inodorum	1
1302	3ABP	organic	3	P	Bsh	Q10	3ABPorganic3Bsh	Tripleurospermun inodorum	3
2036	3ABP	organic	3	P	Bsh	Q2	3ABPorganic3Bsh	Tripleurospermun inodorum	3
4099	3ABP	organic	3	P	Bsh	Q5	3ABPorganic3Bsh	Tripleurospermun inodorum	3
2051	4ABP	organic	4	P	Bsh	Q2	4ABPorganic4Bsh	Tripleurospermun inodorum	2
655	5ABP	organic	5	P	Bsh	Q1	5ABPorganic5Bsh	Tripleurospermun inodorum	3
1345	5ABP	organic	5	P	Bsh	Q10	5ABPorganic5Bsh	Tripleurospermun inodorum	5
2075	5ABP	organic	5	P	Bsh	Q2	5ABPorganic5Bsh	Tripleurospermun inodorum	3
2757	5ABP	organic	5	P	Bsh	Q3	5ABPorganic5Bsh	Tripleurospermun inodorum	3
3447	5ABP	organic	5	P	Bsh	Q4	5ABPorganic5Bsh	Tripleurospermun inodorum	2
4133	5ABP	organic	5	P	Bsh	Q5	5ABPorganic5Bsh	Tripleurospermun inodorum	3
4830	5ABP	organic	5	P	Bsh	Q6	5ABPorganic5Bsh	Tripleurospermun inodorum	2
5491	5ABP	organic	5	P	Bsh	Q7	5ABPorganic5Bsh	Tripleurospermun inodorum	3
6175	5ABP	organic	5	P	Bsh	Q8	5ABPorganic5Bsh	Tripleurospermun inodorum	3
6864	5ABP	organic	5	P	Bsh	Q9	5ABPorganic5Bsh	Tripleurospermun inodorum	3
661	6ABP	organic	6	P	Bsh	Q1	6ABPorganic6Bsh	Tripleurospermun inodorum	95
2085	6ABP	organic	6	P	Bsh	Q2	6ABPorganic6Bsh	Tripleurospermun inodorum	30
3458	6ABP	organic	6	P	Bsh	Q4	6ABPorganic6Bsh	Tripleurospermun inodorum	1
5499	6ABP	organic	6	P	Bsh	Q7	6ABPorganic6Bsh	Tripleurospermun inodorum	3
669	7ABP	organic	7	P	Bsh	Q1	7ABPorganic7Bsh	Tripleurospermun inodorum	60
1369	7ABP	organic	7	P	Bsh	Q10	7ABPorganic7Bsh	Tripleurospermun inodorum	90
2091	7ABP	organic	7	P	Bsh	Q2	7ABPorganic7Bsh	Tripleurospermun inodorum	90
2775	7ABP	organic	7	P	Bsh	Q3	7ABPorganic7Bsh	Tripleurospermun inodorum	70
3463	7ABP	organic	7	P	Bsh	Q4	7ABPorganic7Bsh	Tripleurospermun inodorum	80
4152	7ABP	organic	7	P	Bsh	Q5	7ABPorganic7Bsh	Tripleurospermun inodorum	60
4845	7ABP	organic	7	P	Bsh	Q6	7ABPorganic7Bsh	Tripleurospermun inodorum	60
5513	7ABP	organic	7	P	Bsh	Q7	7ABPorganic7Bsh	Tripleurospermun inodorum	50
6196	7ABP	organic	7	P	Bsh	Q8	7ABPorganic7Bsh	Tripleurospermun inodorum	30
6881	7ABP	organic	7	P	Bsh	Q9	7ABPorganic7Bsh	Tripleurospermun inodorum	90
439	13AC	conventional	13	P	Bh	Q1	13ACconventional13Bh	Triticum aestivum	1
165	18AC	conventional	18	P	Bh	ARBU	18ACconventional18Bh	Ulex europaeus	80
510	18AC	conventional	18	P	Bh	Q1	18ACconventional18Bh	Ulex europaeus	80
1200	18AC	conventional	18	P	Bh	Q10	18ACconventional18Bh	Ulex europaeus	10
1913	18AC	conventional	18	P	Bh	Q2	18ACconventional18Bh	Ulex europaeus	100
2609	18AC	conventional	18	P	Bh	Q3	18ACconventional18Bh	Ulex europaeus	90
3289	18AC	conventional	18	P	Bh	Q4	18ACconventional18Bh	Ulex europaeus	5
3984	18AC	conventional	18	P	Bh	Q5	18ACconventional18Bh	Ulex europaeus	95
4687	18AC	conventional	18	P	Bh	Q6	18ACconventional18Bh	Ulex europaeus	100
5348	18AC	conventional	18	P	Bh	Q7	18ACconventional18Bh	Ulex europaeus	50
6020	18AC	conventional	18	P	Bh	Q8	18ACconventional18Bh	Ulex europaeus	30
6715	18AC	conventional	18	P	Bh	Q9	18ACconventional18Bh	Ulex europaeus	10
557	22AC	conventional	22	P	Bsh	Q1	22ACconventional22Bsh	Ulex europaeus	3
1955	22AC	conventional	22	P	Bsh	Q2	22ACconventional22Bsh	Ulex europaeus	10
2653	22AC	conventional	22	P	Bsh	Q3	22ACconventional22Bsh	Ulex europaeus	2
1464	12ABP	organic	12	P	Bh	Q10	12ABPorganic12Bh	Ulex europaeus	1
3555	12ABP	organic	12	P	Bh	Q4	12ABPorganic12Bh	Ulex europaeus	2
6978	12ABP	organic	12	P	Bh	Q9	12ABPorganic12Bh	Ulex europaeus	5
226	16ABM	organic	16	M	Bh	ARBU	16ABMorganic16Bh	Ulex europaeus	5
234	18ABP	organic	18	P	Bh	ARBU	18ABPorganic18Bh	Ulex europaeus	5
2277	18ABP	organic	18	P	Bh	Q2	18ABPorganic18Bh	Ulex europaeus	10
240	19ABP	organic	19	P	Bh	ARBU	19ABPorganic19Bh	Ulex europaeus	60
898	19ABP	organic	19	P	Bh	Q1	19ABPorganic19Bh	Ulex europaeus	3
1610	19ABP	organic	19	P	Bh	Q10	19ABPorganic19Bh	Ulex europaeus	2
6410	19ABP	organic	19	P	Bh	Q8	19ABPorganic19Bh	Ulex europaeus	0.5
245	22ABM	organic	22	M	Bh	ARBU	22ABMorganic22Bh	Ulex europaeus	10
1463	12ABP	organic	12	P	Bsh	Q10	12ABPorganic12Bsh	Ulex europaeus	7
2175	12ABP	organic	12	P	Bsh	Q2	12ABPorganic12Bsh	Ulex europaeus	30
2868	12ABP	organic	12	P	Bsh	Q3	12ABPorganic12Bsh	Ulex europaeus	25
3554	12ABP	organic	12	P	Bsh	Q4	12ABPorganic12Bsh	Ulex europaeus	25
4254	12ABP	organic	12	P	Bsh	Q5	12ABPorganic12Bsh	Ulex europaeus	3
4932	12ABP	organic	12	P	Bsh	Q6	12ABPorganic12Bsh	Ulex europaeus	5
6977	12ABP	organic	12	P	Bsh	Q9	12ABPorganic12Bsh	Ulex europaeus	25
6409	19ABP	organic	19	P	Bsh	Q8	19ABPorganic19Bsh	Ulex europaeus	1
161	17AC	conventional	17	P	Bh	ARBU	17ACconventional17Bh	Ulmus minor	5
1889	17AC	conventional	17	P	Bh	Q2	17ACconventional17Bh	Ulmus minor	25
3966	17AC	conventional	17	P	Bh	Q5	17ACconventional17Bh	Ulmus minor	5
1162	15AC	conventional	15	P	Bh	Q10	15ACconventional15Bh	Umbilicus rupestris	2
5319	15AC	conventional	15	P	Bh	Q7	15ACconventional15Bh	Umbilicus rupestris	2
6670	15AC	conventional	15	P	Bh	Q9	15ACconventional15Bh	Umbilicus rupestris	2
2176	12ABP	organic	12	P	Bh	Q2	12ABPorganic12Bh	Umbilicus rupestris	3
5960	13AC	conventional	13	P	Bh	Q8	13ACconventional13Bh	Urtica dioica	2
6646	13AC	conventional	13	P	Bh	Q9	13ACconventional13Bh	Urtica dioica	10
268	1AC	conventional	1	P	Bh	Q1	1ACconventional1Bh	Urtica dioica	2
977	2AC	conventional	2	P	Bh	Q10	2ACconventional2Bh	Urtica dioica	5
314	4AC	conventional	4	P	Bh	Q1	4ACconventional4Bh	Urtica dioica	30
1016	4AC	conventional	4	P	Bh	Q10	4ACconventional4Bh	Urtica dioica	10
1720	4AC	conventional	4	P	Bh	Q2	4ACconventional4Bh	Urtica dioica	30
2416	4AC	conventional	4	P	Bh	Q3	4ACconventional4Bh	Urtica dioica	5
3800	4AC	conventional	4	P	Bh	Q5	4ACconventional4Bh	Urtica dioica	2
5181	4AC	conventional	4	P	Bh	Q7	4ACconventional4Bh	Urtica dioica	30
6524	4AC	conventional	4	P	Bh	Q9	4ACconventional4Bh	Urtica dioica	7
1026	5AC	conventional	5	P	Bh	Q10	5ACconventional5Bh	Urtica dioica	2
411	11AC	conventional	11	P	Bsh	Q1	11ACconventional11Bsh	Urtica dioica	25
1822	11AC	conventional	11	P	Bsh	Q2	11ACconventional11Bsh	Urtica dioica	7
2513	11AC	conventional	11	P	Bsh	Q3	11ACconventional11Bsh	Urtica dioica	10
3196	11AC	conventional	11	P	Bsh	Q4	11ACconventional11Bsh	Urtica dioica	30
3893	11AC	conventional	11	P	Bsh	Q5	11ACconventional11Bsh	Urtica dioica	15
4608	11AC	conventional	11	P	Bsh	Q6	11ACconventional11Bsh	Urtica dioica	15
5268	11AC	conventional	11	P	Bsh	Q7	11ACconventional11Bsh	Urtica dioica	90
5936	11AC	conventional	11	P	Bsh	Q8	11ACconventional11Bsh	Urtica dioica	50
6620	11AC	conventional	11	P	Bsh	Q9	11ACconventional11Bsh	Urtica dioica	25
2541	13AC	conventional	13	P	Bsh	Q3	13ACconventional13Bsh	Urtica dioica	1
1152	14AC	conventional	14	P	Bsh	Q10	14ACconventional14Bsh	Urtica dioica	3
3244	14AC	conventional	14	P	Bsh	Q4	14ACconventional14Bsh	Urtica dioica	2
3932	14AC	conventional	14	P	Bsh	Q5	14ACconventional14Bsh	Urtica dioica	5
5970	14AC	conventional	14	P	Bsh	Q8	14ACconventional14Bsh	Urtica dioica	2
6656	14AC	conventional	14	P	Bsh	Q9	14ACconventional14Bsh	Urtica dioica	2
2569	15AC	conventional	15	P	Bsh	Q3	15ACconventional15Bsh	Urtica dioica	2
6682	16AC	conventional	16	P	Bsh	Q9	16ACconventional16Bsh	Urtica dioica	1
1914	18AC	conventional	18	P	Bsh	Q2	18ACconventional18Bsh	Urtica dioica	2
5359	19AC	conventional	19	P	Bsh	Q7	19ACconventional19Bsh	Urtica dioica	1
3329	22AC	conventional	22	P	Bsh	Q4	22ACconventional22Bsh	Urtica dioica	40
5818	2AC	conventional	2	P	Bsh	Q8	2ACconventional2Bsh	Urtica dioica	3
6494	2AC	conventional	2	P	Bsh	Q9	2ACconventional2Bsh	Urtica dioica	3
301	3AC	conventional	3	P	Bsh	Q1	3ACconventional3Bsh	Urtica dioica	5
1721	4AC	conventional	4	P	Bsh	Q2	4ACconventional4Bsh	Urtica dioica	10
