code	observations	Cluster_1	Cluster_2	Cluster_3	Cluster_4	Cluster_5	Cluster_6	Cluster_7	Cluster_8	Cluster_9	Cluster_10	Cluster_11	Cluster_12	Cluster_13	Cluster_14	Cluster_15	Cluster_16	Cluster_17	Cluster_18	Cluster_19	Cluster_20	Cluster_21	Cluster_22	Cluster_23	Cluster_24	Cluster_25	Cluster_26	Cluster_27	Cluster_28	Cluster_29	Cluster_30	Cluster_31	Cluster_32	Cluster_33	Cluster_34	Cluster_35	Cluster_36	Cluster_37	Cluster_38	Cluster_39	Cluster_40	Cluster_41	Cluster_43	Cluster_44	Cluster_45	Cluster_46	Cluster_47	Cluster_48	Cluster_49	Cluster_50	Cluster_51	Cluster_52	Cluster_53	Cluster_54	Cluster_55	Cluster_56	Cluster_57	Cluster_59	Cluster_61	Cluster_62	Cluster_63	Cluster_64	Cluster_65	Cluster_66	Cluster_67	Cluster_68	Cluster_69	Cluster_70	Cluster_71	Cluster_72	Cluster_74	Cluster_75	Cluster_77	Cluster_78	Cluster_79	Cluster_80	Cluster_81	Cluster_82	Cluster_83	Cluster_84	Cluster_85	Cluster_86	Cluster_87	Cluster_88	Cluster_90	Cluster_91	Cluster_92	Cluster_93	Cluster_96	Cluster_97	Cluster_98	Cluster_99	Cluster_101	Cluster_103	Cluster_105	Cluster_106	Cluster_107	Cluster_108	Cluster_109	Cluster_110	Cluster_112	Cluster_113	Cluster_114	Cluster_115	Cluster_117	Cluster_118	Cluster_119	Cluster_121	Cluster_122	Cluster_123	Cluster_125	Cluster_128	Cluster_129	Cluster_130	Cluster_131	Cluster_133	Cluster_134	Cluster_135	Cluster_136	Cluster_137	Cluster_139	Cluster_140	Cluster_141	Cluster_142	Cluster_145	Cluster_148	Cluster_150	Cluster_151	Cluster_153	Cluster_154	Cluster_156	Cluster_157	Cluster_158	Cluster_159	Cluster_160	Cluster_161	Cluster_163	Cluster_164	Cluster_165	Cluster_167	Cluster_169	Cluster_170	Cluster_171	Cluster_172	Cluster_173	Cluster_174	Cluster_175	Cluster_176	Cluster_177	Cluster_178	Cluster_180	Cluster_182	Cluster_183	Cluster_185	Cluster_186	Cluster_188	Cluster_189	Cluster_191	Cluster_192	Cluster_195	Cluster_196	Cluster_199	Cluster_200	Cluster_201	Cluster_203	Cluster_204	Cluster_205	Cluster_206	Cluster_207	Cluster_208	Cluster_209	Cluster_211	Cluster_212	Cluster_220	Cluster_221	Cluster_223	Cluster_224	Cluster_225	Cluster_226	Cluster_228	Cluster_229	Cluster_230	Cluster_231	Cluster_233	Cluster_234	Cluster_235	Cluster_236	Cluster_237	Cluster_239	Cluster_240	Cluster_241	Cluster_242	Cluster_243	Cluster_244	Cluster_253	Cluster_256	Cluster_257	Cluster_259	Cluster_260	Cluster_261	Cluster_262	Cluster_265	Cluster_266	Cluster_269	Cluster_270	Cluster_271	Cluster_272	Cluster_275	Cluster_278	Cluster_280	Cluster_281	Cluster_282	Cluster_283	Cluster_284	Cluster_286	Cluster_287	Cluster_288	Cluster_290	Cluster_292	Cluster_293	Cluster_296	Cluster_297	Cluster_299	Cluster_302	Cluster_304	Cluster_306	Cluster_308	Cluster_311	Cluster_316	Cluster_317	Cluster_320	Cluster_323	Cluster_324	Cluster_325	Cluster_327	Cluster_328	Cluster_329	Cluster_331	Cluster_332	Cluster_333	Cluster_336	Cluster_337	Cluster_340	Cluster_346	Cluster_347	Cluster_349	Cluster_356	Cluster_358	Cluster_359	Cluster_363	Cluster_364	Cluster_367	Cluster_371	Cluster_372	Cluster_373	Cluster_375	Cluster_376	Cluster_378	Cluster_386	Cluster_390	Cluster_410	Cluster_411	Cluster_413	Cluster_415	Cluster_421	Cluster_422	Cluster_423	Cluster_432	Cluster_442	Cluster_444	Cluster_448	Cluster_460	Cluster_485	Cluster_488	Cluster_493	Cluster_504	Cluster_525	Cluster_553	Cluster_556	Cluster_559	Cluster_566	Cluster_598	Cluster_662	Cluster_766
s105	14581	4898	3	0	623	952	1074	799	0	0	2	236	0	1	1	0	14	0	0	2	0	0	0	15	0	0	1086	0	65	0	13	2789	546	0	0	0	0	250	180	0	0	0	0	608	0	2	11	0	0	0	0	1	0	2	7	0	0	4	0	2	0	3	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	1	0	0	2	0	0	6	11	0	0	0	0	3	2	2	0	0	14	0	0	13	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	10	0	0	0	0	11	0	1	0	0	0	0	1	0	0	0	0	0	0	3	0	63	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	1	0	0	0	0	2	0	0	27	33	0	1	0	8	0	0	0	0	0	108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	3	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	1	0	0	0	0	2	0	3
s158	14779	7367	0	122	721	126	1	0	54	41	13	0	1	5886	0	0	117	0	0	8	0	1	0	0	0	0	0	0	0	0	10	0	2	0	0	1	0	0	0	0	1	0	0	0	0	7	0	0	0	1	1	0	0	0	0	28	0	11	3	1	0	0	0	0	17	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	5	0	0	0	6	0	8	0	0	23	10	2	0	0	1	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	1	0	1	0	0	0	0	0	0	6	0	0	0	0	0	0	4	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	1	16	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	20	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
s123	14782	4552	113	5280	638	38	1122	9	77	163	18	0	0	0	0	4	79	0	3	72	0	11	0	48	0	14	0	0	0	0	9	0	0	0	11	0	0	0	9	973	102	0	0	0	4	15	40	9	1	4	35	0	0	1	1	179	0	1	2	23	2	0	0	0	0	58	0	36	0	18	12	0	1	0	34	80	1	0	0	1	3	0	247	0	3	0	25	0	2	30	1	0	0	0	16	2	0	4	0	0	3	0	0	1	5	0	0	0	0	0	0	23	19	0	1	1	0	13	0	0	196	0	7	0	0	0	0	0	5	7	0	3	5	0	0	0	8	0	3	0	0	73	0	4	0	0	0	0	1	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	1	1	0	0	0	0	0	0	0	1	0	0	0	0	12	0	0	1	0	0	0	0	0	0	4	0	0	0	39	0	0	0	0	0	2	14	0	0	0	0	0	0	0	4	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	6	0	0	0	1	0	8	0	4	0	0	0	2	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
s082	14790	3648	3	10	4162	6644	6	8	0	0	14	0	0	1	0	0	17	0	0	0	0	0	0	59	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	7	0	0	0	0	0	0	0	0	17	0	0	59	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	11	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	3	1	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	7	0	0	1	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	1	0	2	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s180	15194	2710	2	2948	2039	1	135	10	5308	166	205	0	0	14	0	0	7	0	2	0	0	0	0	12	0	297	0	0	0	0	11	0	0	0	1	0	0	132	3	0	0	302	0	0	0	155	22	0	0	0	12	132	0	0	0	0	0	12	0	2	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	1	35	0	13	1	7	0	9	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	87	0	0	0	0	0	0	0	6	18	0	0	0	0	13	0	2	0	85	16	0	0	0	0	0	0	0	0	0	9	0	81	0	5	0	3	0	0	0	0	1	1	0	0	0	0	18	0	10	0	5	3	0	0	0	0	0	0	0	0	0	0	20	0	0	0	1	7	24	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	4	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s139	15201	8705	111	165	2876	44	48	411	0	43	34	0	203	15	1819	1	214	0	0	0	0	0	0	13	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	115	0	0	0	19	43	1	1	0	1	0	0	0	0	0	0	0	14	0	30	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	1	3	0	26	0	0	4	0	0	0	1	0	3	3	0	0	0	0	0	0	11	0	0	0	2	0	0	6	0	5	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	62	0	0	0	0	5	3	0	0	10	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	5	18	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	3	0	0	0	4	0	0	0	6	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	1	0	0	5	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	2	0	0	0	0	6	1	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0
s088	15714	6916	242	15	2416	842	0	1076	0	3403	1	0	0	0	1	193	332	0	0	0	0	0	0	18	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	5	0	4	0	0	0	0	9	0	0	3	0	0	0	0	0	0	0	0	0	0	2	0	4	0	18	0	0	0	1	2	0	0	27	0	0	19	11	0	0	2	1	0	2	11	0	0	1	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	2	0	2	1	0	0	0	0	0	0	3	0	0	5	0	2	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	6	0	3	0	2	0	0	0	0	0	5	0	9	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	1	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	1	0	0	2	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s038	15717	8970	7	164	2112	3146	9	1	14	5	155	0	0	4	120	10	42	0	0	0	0	162	0	0	0	0	0	0	1	0	3	0	0	0	0	0	1	0	0	0	361	0	0	0	0	29	0	0	0	0	1	1	0	46	62	0	0	22	0	28	12	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	1	36	0	0	1	0	0	1	0	0	0	0	0	1	0	2	1	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	6	4	0	0	0	0	0	0	14	0	0	0	0	11	0	0	0	11	0	0	5	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	5	0	11	0	0	13	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	2	0	0	0	1	4	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s027	15825	12747	2	1	586	350	174	63	0	0	1658	0	0	0	0	43	0	0	0	0	0	2	0	37	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	8	0	0	0	0	0	0	0	23	5	0	0	0	2	26	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	7	0	0	1	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	5	0	1	3	0	0	0	4	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	3	0	2	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s142	15842	5213	1173	713	1194	33	159	30	99	0	5102	0	0	11	1698	0	36	0	19	0	0	0	0	46	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	19	0	0	0	0	16	2	17	7	34	4	0	0	0	1	0	0	5	0	0	0	0	0	0	0	0	50	6	1	0	0	0	0	0	7	0	0	0	0	0	16	0	0	0	0	0	0	4	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	4	0	12	0	0	0	0	2	2	0	7	0	0	1	0	4	0	0	0	0	0	3	0	0	0	6	0	0	4	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	2	0	0	1	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s193	15891	4257	7	6694	900	319	224	8	251	231	45	15	187	4	0	1731	100	19	10	0	0	0	2	16	0	19	0	0	0	0	13	0	0	0	1	0	2	0	79	0	35	26	2	0	0	51	27	0	0	0	62	0	0	0	26	5	0	7	0	9	0	1	45	0	0	0	0	2	0	0	156	0	0	0	0	0	0	0	16	3	11	6	0	0	19	0	2	0	0	12	2	15	4	0	21	0	0	1	0	0	0	0	0	3	10	0	0	0	0	0	0	24	17	0	6	0	0	0	0	0	0	5	3	6	0	0	0	0	1	0	0	6	4	0	5	0	3	6	1	2	0	0	0	2	5	0	0	0	1	1	0	1	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	2	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	6	0	0	0	0	0	0	0	0	1	3	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	14	0	0	5	0	0	6	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	6	1	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
s011	15993	2015	2	12	319	1182	45	11295	0	30	0	0	0	1	0	3	19	0	0	3	0	13	0	6	0	29	423	0	0	1	1	0	0	0	0	0	0	0	0	90	21	0	0	0	0	0	0	0	0	0	1	0	0	0	4	0	0	3	0	2	8	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	8	0	2	0	0	0	135	1	0	0	0	0	1	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	14	1	0	0	100	1	0	0	16	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	2	9	1	0	36	0	0	0	0	0	21	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
s096	16503	6902	313	34	3024	1293	649	0	1	2025	0	0	0	0	0	241	494	0	0	0	0	1	0	32	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	9	871	0	0	0	0	25	8	3	2	3	0	0	0	175	15	0	0	14	0	0	0	18	0	0	0	0	0	0	1	0	5	0	0	0	0	0	3	0	0	0	25	0	0	0	1	0	0	1	1	0	0	12	0	0	13	0	0	33	0	0	0	0	0	0	33	0	15	0	0	0	0	1	0	0	19	0	0	0	0	0	0	0	0	0	0	3	0	74	1	0	0	5	7	0	0	0	2	0	0	2	0	0	1	4	6	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	4	0	2	0	0	1	0	0	0	0	0	1	5	0	2	2	0	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	9	1	0	0	4	0	2	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	3	0	6	0	0	0	2	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
s153	16646	983	12231	83	123	655	61	899	2	11	0	0	0	0	0	0	2	0	0	0	0	0	0	3	0	20	0	112	1	0	147	1	0	0	0	0	0	0	0	0	0	4	164	0	0	1	1	42	0	135	67	0	200	0	5	0	142	31	16	0	0	0	20	0	0	0	0	0	61	0	0	0	5	0	0	3	2	68	0	1	0	0	0	11	0	0	4	19	19	0	19	6	0	0	5	0	0	0	0	0	0	0	0	0	1	0	0	0	14	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	4	0	0	0	0	0	0	0	0	0	0	5	0	30	0	0	11	0	0	0	3	0	0	0	0	0	28	0	0	0	0	1	0	4	0	7	0	0	2	9	11	0	0	0	2	0	0	0	8	0	0	12	0	6	0	2	0	0	0	0	0	0	0	0	0	0	0	44	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	5	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	5	0	0	0	0	1	0	0	1	0	2	0	0	0	0	5	0	0	0	2	0	8	0	0	0	0	0	0	0	1
s078	16820	4884	20	11	4188	5027	1139	160	0	0	63	0	0	2	0	1	1	0	0	0	0	0	0	73	0	0	334	0	0	0	4	0	1	0	2	0	0	0	138	0	52	0	0	0	0	19	7	0	0	0	0	0	0	48	23	0	0	42	0	9	7	0	0	0	0	1	0	12	0	0	0	0	0	0	58	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	24	10	1	0	0	0	0	6	0	11	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	34	43	9	0	13	0	0	0	2	2	0	0	0	2	0	2	4	0	0	0	1	0	0	43	0	9	6	0	3	0	0	0	0	0	0	0	0	0	0	8	0	0	0	108	0	0	2	1	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	10	1	0	0	0	0	0	6	8	0	0	0	0	0	0	0	6	0	0	0	9	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
s090	16917	8671	47	196	2019	2137	87	2	0	2425	1	0	0	0	0	301	39	0	0	0	0	0	0	380	0	0	0	0	0	0	2	0	0	0	0	0	0	0	16	0	73	0	0	0	0	25	1	0	0	0	1	0	0	1	38	0	0	10	0	1	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	1	0	0	0	13	4	0	0	4	0	0	0	0	2	2	20	0	0	1	0	0	7	0	0	0	0	14	0	5	0	0	7	0	0	0	3	0	0	4	0	0	0	0	0	0	0	0	8	3	0	14	25	0	0	0	5	6	0	0	0	0	0	0	3	0	0	0	0	2	0	0	0	3	0	0	2	0	0	0	0	0	0	0	0	0	0	1	220	0	0	0	0	0	0	7	0	6	0	0	3	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	6	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s068	17145	11103	735	4	939	873	0	19	0	569	1	0	0	0	0	0	83	0	0	183	0	0	0	1	0	0	0	0	0	0	34	0	0	0	0	0	0	0	7	0	0	0	0	1949	0	25	0	24	0	15	0	0	0	0	23	0	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	11	0	0	0	0	0	1	5	2	0	4	11	0	0	0	2	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5	20	0	0	0	0	11	0	5	2	0	0	0	0	0	0	4	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5	0	0	0	2	0	0	0	0	0	8	1	0	0	0	3	1	0	0	0	0	0	0	0	117	0	0	0	0	0	0	111	0	0	101	0	9	0	0	0	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	1	0	0	0	0	0	0	0	0	0	0	0
s178	17346	5936	3	172	1874	9	2404	9	14	7	397	2984	0	51	0	0	5	0	0	0	0	0	0	13	0	473	0	0	0	0	73	0	212	0	0	0	1	149	1389	0	0	2	0	1	0	13	31	0	0	0	2	757	0	24	1	0	0	33	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	1	0	0	0	0	0	9	0	0	0	0	0	0	36	0	0	0	0	24	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	9	0	13	0	0	3	0	0	0	10	0	8	0	0	0	0	13	5	0	9	0	1	0	0	3	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	47	3	3	10	0	0	0	0	0	0	0	0	0	0	0	0	11	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	2	0	0	3	0	0	1	0	1	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	6	0	16	0	0	0	0	0
s187	17351	4836	0	4492	2364	139	1024	3	385	395	347	0	0	3	0	2019	209	0	11	0	0	8	0	22	0	20	0	22	0	0	6	0	0	0	0	0	2	0	116	0	321	0	0	0	0	31	29	0	0	0	38	0	0	3	6	0	0	17	0	13	0	0	72	0	0	33	0	0	0	0	92	0	0	0	22	0	0	0	0	0	21	3	0	0	0	0	1	0	0	12	1	1	0	0	20	0	0	3	0	0	0	1	0	1	2	0	0	0	0	0	0	11	16	0	13	0	0	17	0	0	0	5	1	6	0	9	0	0	6	3	0	5	6	0	2	0	4	0	3	1	0	0	0	8	0	0	0	0	0	0	0	1	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	3	0	0	1	0	1	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	0	1	0	0	0	0	1	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
s098	17447	6080	1	18	1591	2144	445	3951	32	0	407	0	0	5	0	0	8	0	0	0	872	0	0	59	0	118	0	0	55	0	9	0	0	0	0	0	0	0	1084	0	60	0	3	0	0	12	7	0	0	0	3	26	2	15	30	0	0	8	0	4	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	6	0	0	7	0	0	62	0	0	0	0	0	3	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	11	0	0	0	0	0	1	0	2	0	0	0	0	0	12	9	0	2	0	2	0	1	4	0	0	0	2	0	94	0	0	9	0	0	5	0	0	0	0	0	0	6	9	0	0	6	0	0	0	0	0	0	1	2	5	3	0	18	3	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	6	0	0	0	0	0	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
